artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
BTS,3Nrfpe0tUJi4K4DXYWgMUX,35voVqYGkotyJ945O9egDY,album,,2014-08-20,2014,day,0.634,0.815,1,-4.324,1,0.0409,0.0714,0,0.146,0.553,103.041,0I4CicY6MftmDgdd76LXss,https://api.spotify.com/v1/audio-analysis/0I4CicY6MftmDgdd76LXss,4,,,1,172658,FALSE,https://api.spotify.com/v1/tracks/0I4CicY6MftmDgdd76LXss,FALSE,Outro: Do You Think It Makes Sense?,https://p.scdn.co/mp3-preview/4d0693376771b3f2fffa8590c90edaf72af4a391?cid=454ac19c68f841c7a9f712be19a65d51,14,track,spotify:track:0I4CicY6MftmDgdd76LXss,https://open.spotify.com/track/0I4CicY6MftmDgdd76LXss,Dark_Wild,C#,major,C# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.718,0.835,1,-4.925,1,0.213,0.371,0,0.0764,0.855,92.97,1ht2uYq91yLc9S6IxwiwCK,https://api.spotify.com/v1/audio-analysis/1ht2uYq91yLc9S6IxwiwCK,4,,,1,241374,FALSE,https://api.spotify.com/v1/tracks/1ht2uYq91yLc9S6IxwiwCK,FALSE,Miss Right,https://p.scdn.co/mp3-preview/e5d84362ddb5f13bf229a11e5abebcfe7cafb6bc?cid=454ac19c68f841c7a9f712be19a65d51,1,track,spotify:track:1ht2uYq91yLc9S6IxwiwCK,https://open.spotify.com/track/1ht2uYq91yLc9S6IxwiwCK,Skool_Luv_Affair,C#,major,C# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.587,0.82,4,-2.701,0,0.428,0.0601,0,0.0599,0.671,93.841,5heidJi9Gni0QHhXStoimY,https://api.spotify.com/v1/audio-analysis/5heidJi9Gni0QHhXStoimY,4,,,1,178282,FALSE,https://api.spotify.com/v1/tracks/5heidJi9Gni0QHhXStoimY,FALSE,Intro: Skool Luv Affair,https://p.scdn.co/mp3-preview/ef26c617a2454e6451aa1d90bcf17c1e645076f2?cid=454ac19c68f841c7a9f712be19a65d51,3,track,spotify:track:5heidJi9Gni0QHhXStoimY,https://open.spotify.com/track/5heidJi9Gni0QHhXStoimY,Skool_Luv_Affair,E,minor,E minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.491,0.947,0,-2.252,1,0.306,0.00261,0,0.34,0.474,166.236,1wdWWC1YzKkCWp06e0IPqH,https://api.spotify.com/v1/audio-analysis/1wdWWC1YzKkCWp06e0IPqH,4,,,1,230778,FALSE,https://api.spotify.com/v1/tracks/1wdWWC1YzKkCWp06e0IPqH,FALSE,Boy in Luv,https://p.scdn.co/mp3-preview/15e76ec7e296995a342761915e0d3e8bee43bbf1?cid=454ac19c68f841c7a9f712be19a65d51,4,track,spotify:track:1wdWWC1YzKkCWp06e0IPqH,https://open.spotify.com/track/1wdWWC1YzKkCWp06e0IPqH,Skool_Luv_Affair,C,major,C major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.633,0.285,4,-15.35,1,0.841,0.898,0,0.905,0.749,124.219,7gP8B9DHYnZ7AynrVdhYbZ,https://api.spotify.com/v1/audio-analysis/7gP8B9DHYnZ7AynrVdhYbZ,3,,,1,92791,FALSE,https://api.spotify.com/v1/tracks/7gP8B9DHYnZ7AynrVdhYbZ,FALSE,Skit: Soulmate,https://p.scdn.co/mp3-preview/14e513488beaa8e64ed5a4b4c45447b8194e0158?cid=454ac19c68f841c7a9f712be19a65d51,5,track,spotify:track:7gP8B9DHYnZ7AynrVdhYbZ,https://open.spotify.com/track/7gP8B9DHYnZ7AynrVdhYbZ,Skool_Luv_Affair,E,major,E major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.654,0.867,7,-1.772,1,0.313,0.432,0,0.0745,0.919,85.078,6gGCS5r2t5uxaeBWAPeBp2,https://api.spotify.com/v1/audio-analysis/6gGCS5r2t5uxaeBWAPeBp2,4,,,1,240106,FALSE,https://api.spotify.com/v1/tracks/6gGCS5r2t5uxaeBWAPeBp2,FALSE,Where You From,https://p.scdn.co/mp3-preview/e91af45be8270687c0fd734b0610b34650fdd096?cid=454ac19c68f841c7a9f712be19a65d51,6,track,spotify:track:6gGCS5r2t5uxaeBWAPeBp2,https://open.spotify.com/track/6gGCS5r2t5uxaeBWAPeBp2,Skool_Luv_Affair,G,major,G major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.685,0.713,6,-4.705,0,0.266,0.179,0,0.377,0.301,95.092,5oXLcjfVfq0QxIfgIHgYGn,https://api.spotify.com/v1/audio-analysis/5oXLcjfVfq0QxIfgIHgYGn,4,,,1,239469,FALSE,https://api.spotify.com/v1/tracks/5oXLcjfVfq0QxIfgIHgYGn,FALSE,Just One Day,https://p.scdn.co/mp3-preview/b85cf0429d7c933b36ef5a755ef78582f6595cf2?cid=454ac19c68f841c7a9f712be19a65d51,7,track,spotify:track:5oXLcjfVfq0QxIfgIHgYGn,https://open.spotify.com/track/5oXLcjfVfq0QxIfgIHgYGn,Skool_Luv_Affair,F#,minor,F# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.399,0.887,1,-2.578,0,0.201,0.00946,0,0.281,0.627,128.119,1LdpcTZm0Of4Nq0FsbREKO,https://api.spotify.com/v1/audio-analysis/1LdpcTZm0Of4Nq0FsbREKO,4,,,1,261574,FALSE,https://api.spotify.com/v1/tracks/1LdpcTZm0Of4Nq0FsbREKO,FALSE,Tomorrow,https://p.scdn.co/mp3-preview/8baf0639d89f6e407bd0c11c73ba8882089c5c45?cid=454ac19c68f841c7a9f712be19a65d51,8,track,spotify:track:1LdpcTZm0Of4Nq0FsbREKO,https://open.spotify.com/track/1LdpcTZm0Of4Nq0FsbREKO,Skool_Luv_Affair,C#,minor,C# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.585,0.98,5,-0.826,1,0.37,0.127,0,0.692,0.837,141.945,1EzaBJk1rcT3ukKRPko1s4,https://api.spotify.com/v1/audio-analysis/1EzaBJk1rcT3ukKRPko1s4,4,,,1,288771,FALSE,https://api.spotify.com/v1/tracks/1EzaBJk1rcT3ukKRPko1s4,FALSE,BTS Cypher Pt.2: Triptych,https://p.scdn.co/mp3-preview/0c00e827b1b4abccb536ef7b99dd6594cfe80e68?cid=454ac19c68f841c7a9f712be19a65d51,9,track,spotify:track:1EzaBJk1rcT3ukKRPko1s4,https://open.spotify.com/track/1EzaBJk1rcT3ukKRPko1s4,Skool_Luv_Affair,F,major,F major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.679,0.927,0,-1.058,1,0.15,0.164,0,0.437,0.861,93.989,1srYOWykolKZnA6SAN1GiA,https://api.spotify.com/v1/audio-analysis/1srYOWykolKZnA6SAN1GiA,4,,,1,238529,FALSE,https://api.spotify.com/v1/tracks/1srYOWykolKZnA6SAN1GiA,FALSE,Spine Breaker,https://p.scdn.co/mp3-preview/d592d856060f7e21f6251a559ca4029537e47171?cid=454ac19c68f841c7a9f712be19a65d51,10,track,spotify:track:1srYOWykolKZnA6SAN1GiA,https://open.spotify.com/track/1srYOWykolKZnA6SAN1GiA,Skool_Luv_Affair,C,major,C major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.495,0.974,7,-0.947,0,0.282,0.0349,0,0.44,0.763,102.077,6bv8GUc337blg2QcskhdAJ,https://api.spotify.com/v1/audio-analysis/6bv8GUc337blg2QcskhdAJ,4,,,1,236488,FALSE,https://api.spotify.com/v1/tracks/6bv8GUc337blg2QcskhdAJ,FALSE,Jump,https://p.scdn.co/mp3-preview/75406fec16f903f1b7990f697a99388c00c05876?cid=454ac19c68f841c7a9f712be19a65d51,11,track,spotify:track:6bv8GUc337blg2QcskhdAJ,https://open.spotify.com/track/6bv8GUc337blg2QcskhdAJ,Skool_Luv_Affair,G,minor,G minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0pX41mddl0CZXxpxkQ7347,album,,2014-05-14,2014,day,0.397,0.847,2,-2.488,1,0.159,0.467,0,0.205,0.514,173.733,7EW03rmUEfPIFSxuzZQsgA,https://api.spotify.com/v1/audio-analysis/7EW03rmUEfPIFSxuzZQsgA,4,,,1,122513,FALSE,https://api.spotify.com/v1/tracks/7EW03rmUEfPIFSxuzZQsgA,FALSE,Outro: Propose,https://p.scdn.co/mp3-preview/9c662da49f4e7f256977d388035f8596c1e46bad?cid=454ac19c68f841c7a9f712be19a65d51,12,track,spotify:track:7EW03rmUEfPIFSxuzZQsgA,https://open.spotify.com/track/7EW03rmUEfPIFSxuzZQsgA,Skool_Luv_Affair,D,major,D major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,4kKOPtbEP6LqT1vxrEjw47,album,,2015-11-30,2015,day,0.339,0.949,6,-4.942,0,0.904,0.00765,0,0.329,0.397,79.956,1RCXaXyneq3ke1W9E9l66K,https://api.spotify.com/v1/audio-analysis/1RCXaXyneq3ke1W9E9l66K,4,,,1,136428,TRUE,https://api.spotify.com/v1/tracks/1RCXaXyneq3ke1W9E9l66K,FALSE,Intro: Never Mind,https://p.scdn.co/mp3-preview/7076a2ef4eb2cfe58b416fa9ca18d6e4c6cb6669?cid=454ac19c68f841c7a9f712be19a65d51,1,track,spotify:track:1RCXaXyneq3ke1W9E9l66K,https://open.spotify.com/track/1RCXaXyneq3ke1W9E9l66K,HYYH2,F#,minor,F# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,4kKOPtbEP6LqT1vxrEjw47,album,,2015-11-30,2015,day,0.554,0.878,11,-3.02,0,0.0513,0.00146,0,0.0998,0.55,132.896,3Ief7BH9cEJTqskzm5Mlu8,https://api.spotify.com/v1/audio-analysis/3Ief7BH9cEJTqskzm5Mlu8,4,,,1,236748,FALSE,https://api.spotify.com/v1/tracks/3Ief7BH9cEJTqskzm5Mlu8,FALSE,Run,https://p.scdn.co/mp3-preview/13a50a44e29850cab40a26e9099b9562a366199c?cid=454ac19c68f841c7a9f712be19a65d51,2,track,spotify:track:3Ief7BH9cEJTqskzm5Mlu8,https://open.spotify.com/track/3Ief7BH9cEJTqskzm5Mlu8,HYYH2,B,minor,B minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,4kKOPtbEP6LqT1vxrEjw47,album,,2015-11-30,2015,day,0.461,0.776,6,-4.498,1,0.0565,0.0149,0,0.12,0.291,149.985,5yKG4Sa9UTlvXr3Y9Zurtu,https://api.spotify.com/v1/audio-analysis/5yKG4Sa9UTlvXr3Y9Zurtu,4,,,1,238861,FALSE,https://api.spotify.com/v1/tracks/5yKG4Sa9UTlvXr3Y9Zurtu,FALSE,Butterfly,https://p.scdn.co/mp3-preview/c6a5f64a54e37632847176f687c05938a0e18372?cid=454ac19c68f841c7a9f712be19a65d51,3,track,spotify:track:5yKG4Sa9UTlvXr3Y9Zurtu,https://open.spotify.com/track/5yKG4Sa9UTlvXr3Y9Zurtu,HYYH2,F#,major,F# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,4kKOPtbEP6LqT1vxrEjw47,album,,2015-11-30,2015,day,0.585,0.93,10,-2.707,0,0.241,0.0992,2.54e-6,0.345,0.735,90.03,0GXxd4DmkYdcDNAL5yglbD,https://api.spotify.com/v1/audio-analysis/0GXxd4DmkYdcDNAL5yglbD,4,,,1,243222,FALSE,https://api.spotify.com/v1/tracks/0GXxd4DmkYdcDNAL5yglbD,FALSE,Whalien 52,https://p.scdn.co/mp3-preview/c70e8266ab09c8c62831867383091eec4500bfce?cid=454ac19c68f841c7a9f712be19a65d51,4,track,spotify:track:0GXxd4DmkYdcDNAL5yglbD,https://open.spotify.com/track/0GXxd4DmkYdcDNAL5yglbD,HYYH2,A#,minor,A# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,4kKOPtbEP6LqT1vxrEjw47,album,,2015-11-30,2015,day,0.668,0.967,6,-2.192,0,0.0957,2.66e-4,0,0.0777,0.807,122.007,0Htjv1vITqTPDWmPjGkqzr,https://api.spotify.com/v1/audio-analysis/0Htjv1vITqTPDWmPjGkqzr,4,,,1,256686,FALSE,https://api.spotify.com/v1/tracks/0Htjv1vITqTPDWmPjGkqzr,FALSE,Ma City,https://p.scdn.co/mp3-preview/651795e87a6db637478af8d0a02444cbeff9613b?cid=454ac19c68f841c7a9f712be19a65d51,5,track,spotify:track:0Htjv1vITqTPDWmPjGkqzr,https://open.spotify.com/track/0Htjv1vITqTPDWmPjGkqzr,HYYH2,F#,minor,F# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,4kKOPtbEP6LqT1vxrEjw47,album,,2015-11-30,2015,day,0.575,0.499,3,-11.552,1,0.936,0.772,0,0.42,0.667,160.296,07tNUoGYcz9B7KEdiChcvX,https://api.spotify.com/v1/audio-analysis/07tNUoGYcz9B7KEdiChcvX,4,,,1,263129,FALSE,https://api.spotify.com/v1/tracks/07tNUoGYcz9B7KEdiChcvX,FALSE,Skit: One Night in a Strange City,https://p.scdn.co/mp3-preview/8198db5b1d528f568c1d57a66dc9758f7e332c61?cid=454ac19c68f841c7a9f712be19a65d51,7,track,spotify:track:07tNUoGYcz9B7KEdiChcvX,https://open.spotify.com/track/07tNUoGYcz9B7KEdiChcvX,HYYH2,D#,major,D# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,4kKOPtbEP6LqT1vxrEjw47,album,,2015-11-30,2015,day,0.37,0.652,2,-4.717,1,0.0402,0.4,0,0.129,0.265,104.162,7nuLczP6VlOgMjePTsm1KD,https://api.spotify.com/v1/audio-analysis/7nuLczP6VlOgMjePTsm1KD,4,,,1,177413,FALSE,https://api.spotify.com/v1/tracks/7nuLczP6VlOgMjePTsm1KD,FALSE,Outro: House of Cards,https://p.scdn.co/mp3-preview/01f701d33c62cd91729f5a629f8cb712a4e1bea0?cid=454ac19c68f841c7a9f712be19a65d51,9,track,spotify:track:7nuLczP6VlOgMjePTsm1KD,https://open.spotify.com/track/7nuLczP6VlOgMjePTsm1KD,HYYH2,D,major,D major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2ds8iT4wkaN1Q1gZe1qcOD,album,,2015-11-30,2015,day,0.65,0.879,9,-2.886,1,0.073,0.00104,0,0.0483,0.536,166.895,6O734u9qnz6B4gWMyszWhi,https://api.spotify.com/v1/audio-analysis/6O734u9qnz6B4gWMyszWhi,4,,,1,233160,FALSE,https://api.spotify.com/v1/tracks/6O734u9qnz6B4gWMyszWhi,FALSE,Silver Spoon,https://p.scdn.co/mp3-preview/81cb5972e5088c54da23604c7644d6bb519466b7?cid=454ac19c68f841c7a9f712be19a65d51,6,track,spotify:track:6O734u9qnz6B4gWMyszWhi,https://open.spotify.com/track/6O734u9qnz6B4gWMyszWhi,HYYH2,A,major,A major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2ds8iT4wkaN1Q1gZe1qcOD,album,,2015-11-30,2015,day,0.619,0.804,10,-3.301,0,0.0424,0.0135,0,0.127,0.314,104.978,158kubraiqKrcYpRsDHrBU,https://api.spotify.com/v1/audio-analysis/158kubraiqKrcYpRsDHrBU,4,,,1,267150,FALSE,https://api.spotify.com/v1/tracks/158kubraiqKrcYpRsDHrBU,FALSE,Autumn Leaves,https://p.scdn.co/mp3-preview/5999f457606b96a8039fd21f6b608bb8a8670b5d?cid=454ac19c68f841c7a9f712be19a65d51,8,track,spotify:track:158kubraiqKrcYpRsDHrBU,https://open.spotify.com/track/158kubraiqKrcYpRsDHrBU,HYYH2,A#,minor,A# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2hEMlZ7Aip6kqJX51u3vgq,album,,2015-04-29,2015,day,0.36,0.97,0,-4.422,0,0.535,0.236,0,0.074,0.257,87.12,4RwQPfQkYjweQlJ0RtjPKO,https://api.spotify.com/v1/audio-analysis/4RwQPfQkYjweQlJ0RtjPKO,1,,,1,123033,FALSE,https://api.spotify.com/v1/tracks/4RwQPfQkYjweQlJ0RtjPKO,FALSE,Intro: 화양연화,https://p.scdn.co/mp3-preview/07acfdcb6e5d0b67cc0a8646360eb58c9ee9d50b?cid=454ac19c68f841c7a9f712be19a65d51,1,track,spotify:track:4RwQPfQkYjweQlJ0RtjPKO,https://open.spotify.com/track/4RwQPfQkYjweQlJ0RtjPKO,HYYH,C,minor,C minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2hEMlZ7Aip6kqJX51u3vgq,album,,2015-04-29,2015,day,0.478,0.88,5,-3.097,0,0.0739,0.0213,0,0.24,0.707,158.356,6EhXeIzdJKhVK244A3earO,https://api.spotify.com/v1/audio-analysis/6EhXeIzdJKhVK244A3earO,4,,,1,210986,FALSE,https://api.spotify.com/v1/tracks/6EhXeIzdJKhVK244A3earO,FALSE,I Need U,https://p.scdn.co/mp3-preview/d57fb5fa762ade6783c44d2479d3bcd373fef1a8?cid=454ac19c68f841c7a9f712be19a65d51,2,track,spotify:track:6EhXeIzdJKhVK244A3earO,https://open.spotify.com/track/6EhXeIzdJKhVK244A3earO,HYYH,F,minor,F minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2hEMlZ7Aip6kqJX51u3vgq,album,,2015-04-29,2015,day,0.635,0.167,9,-21.117,0,0.665,0.893,0,0.501,0.712,100.544,6WguDbMsVeMfsR3Hy1XZzx,https://api.spotify.com/v1/audio-analysis/6WguDbMsVeMfsR3Hy1XZzx,3,,,1,147693,FALSE,https://api.spotify.com/v1/tracks/6WguDbMsVeMfsR3Hy1XZzx,FALSE,Skit: Expectation!,https://p.scdn.co/mp3-preview/d2d93aac7ede5315dbef18cd957990e42318134a?cid=454ac19c68f841c7a9f712be19a65d51,4,track,spotify:track:6WguDbMsVeMfsR3Hy1XZzx,https://open.spotify.com/track/6WguDbMsVeMfsR3Hy1XZzx,HYYH,A,minor,A minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2hEMlZ7Aip6kqJX51u3vgq,album,,2015-04-29,2015,day,0.724,0.793,1,-3.982,1,0.0895,0.0597,0,0.201,0.817,98.003,5XLabXDUfvBn3r5MFszKig,https://api.spotify.com/v1/audio-analysis/5XLabXDUfvBn3r5MFszKig,4,,,1,209715,FALSE,https://api.spotify.com/v1/tracks/5XLabXDUfvBn3r5MFszKig,FALSE,Converse High,https://p.scdn.co/mp3-preview/324c1f380fcd4d82386b008a2d1c5b565afdc7bf?cid=454ac19c68f841c7a9f712be19a65d51,7,track,spotify:track:5XLabXDUfvBn3r5MFszKig,https://open.spotify.com/track/5XLabXDUfvBn3r5MFszKig,HYYH,C#,major,C# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,2hEMlZ7Aip6kqJX51u3vgq,album,,2015-04-29,2015,day,0.719,0.335,2,-8.085,1,0.06,0.632,0,0.131,0.218,105.062,7m932U1C6DsTBCC46EZpZj,https://api.spotify.com/v1/audio-analysis/7m932U1C6DsTBCC46EZpZj,4,,,1,143862,FALSE,https://api.spotify.com/v1/tracks/7m932U1C6DsTBCC46EZpZj,FALSE,Outro: Love Is Not Over,https://p.scdn.co/mp3-preview/257982a8c819976b46c1b4c27c39427098752c09?cid=454ac19c68f841c7a9f712be19a65d51,9,track,spotify:track:7m932U1C6DsTBCC46EZpZj,https://open.spotify.com/track/7m932U1C6DsTBCC46EZpZj,HYYH,D,major,D major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0mEeCuKJQ8Xh9tQ5dMm89X,album,,2015-04-29,2015,day,0.36,0.97,0,-4.422,0,0.535,0.236,0,0.074,0.257,87.12,7HhZAKSvFWz4bT5jsZLPeq,https://api.spotify.com/v1/audio-analysis/7HhZAKSvFWz4bT5jsZLPeq,1,,,1,123033,FALSE,https://api.spotify.com/v1/tracks/7HhZAKSvFWz4bT5jsZLPeq,FALSE,Intro: The Most Beautiful Moment in Life,https://p.scdn.co/mp3-preview/07acfdcb6e5d0b67cc0a8646360eb58c9ee9d50b?cid=454ac19c68f841c7a9f712be19a65d51,1,track,spotify:track:7HhZAKSvFWz4bT5jsZLPeq,https://open.spotify.com/track/7HhZAKSvFWz4bT5jsZLPeq,HYYH,C,minor,C minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0mEeCuKJQ8Xh9tQ5dMm89X,album,,2015-04-29,2015,day,0.622,0.728,6,-5.111,1,0.286,0.0511,0,0.171,0.394,139.994,2SKBwYW23iHoB7CrYSeyC9,https://api.spotify.com/v1/audio-analysis/2SKBwYW23iHoB7CrYSeyC9,4,,,1,274991,FALSE,https://api.spotify.com/v1/tracks/2SKBwYW23iHoB7CrYSeyC9,FALSE,Hold Me Tight,https://p.scdn.co/mp3-preview/503889766cbc3ff21f5082b4d2c003a2c309b091?cid=454ac19c68f841c7a9f712be19a65d51,3,track,spotify:track:2SKBwYW23iHoB7CrYSeyC9,https://open.spotify.com/track/2SKBwYW23iHoB7CrYSeyC9,HYYH,F#,major,F# major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0mEeCuKJQ8Xh9tQ5dMm89X,album,,2015-04-29,2015,day,0.595,0.89,10,-3.109,0,0.245,0.0486,0,0.32,0.62,154.071,7jPCPDYoiaKeK7cgNGpIzq,https://api.spotify.com/v1/audio-analysis/7jPCPDYoiaKeK7cgNGpIzq,4,,,1,240020,FALSE,https://api.spotify.com/v1/tracks/7jPCPDYoiaKeK7cgNGpIzq,FALSE,Dope,https://p.scdn.co/mp3-preview/fb34390022517a17484b63434db223acef5c796f?cid=454ac19c68f841c7a9f712be19a65d51,5,track,spotify:track:7jPCPDYoiaKeK7cgNGpIzq,https://open.spotify.com/track/7jPCPDYoiaKeK7cgNGpIzq,HYYH,A#,minor,A# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0mEeCuKJQ8Xh9tQ5dMm89X,album,,2015-04-29,2015,day,0.704,0.96,1,-2.606,0,0.192,0.0808,0,0.383,0.751,116.024,1sz4drpDPpHVrPUgnXGaNn,https://api.spotify.com/v1/audio-analysis/1sz4drpDPpHVrPUgnXGaNn,4,,,1,244156,FALSE,https://api.spotify.com/v1/tracks/1sz4drpDPpHVrPUgnXGaNn,FALSE,Boyz with Fun,https://p.scdn.co/mp3-preview/68ce3eab3bc4582c505ae35ff774915b3f6d68c2?cid=454ac19c68f841c7a9f712be19a65d51,6,track,spotify:track:1sz4drpDPpHVrPUgnXGaNn,https://open.spotify.com/track/1sz4drpDPpHVrPUgnXGaNn,HYYH,C#,minor,C# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0mEeCuKJQ8Xh9tQ5dMm89X,album,,2015-04-29,2015,day,0.684,0.914,0,-3.199,1,0.204,0.0128,0,0.0543,0.929,159.996,0jo4304s0u51JHHCv7it9K,https://api.spotify.com/v1/audio-analysis/0jo4304s0u51JHHCv7it9K,4,,,1,292569,FALSE,https://api.spotify.com/v1/tracks/0jo4304s0u51JHHCv7it9K,FALSE,Moving On,https://p.scdn.co/mp3-preview/5c44c7a7e560ea106632b428d27edca8fc7b9d03?cid=454ac19c68f841c7a9f712be19a65d51,8,track,spotify:track:0jo4304s0u51JHHCv7it9K,https://open.spotify.com/track/0jo4304s0u51JHHCv7it9K,HYYH,C,major,C major
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.573,0.89,5,-3.53,0,0.214,0.0212,0,0.132,0.242,130.251,1hlT8F0X27uf3fpOWawjbY,https://api.spotify.com/v1/audio-analysis/1hlT8F0X27uf3fpOWawjbY,4,,,1,121770,FALSE,https://api.spotify.com/v1/tracks/1hlT8F0X27uf3fpOWawjbY,FALSE,Intro: Boy Meets Evil,https://p.scdn.co/mp3-preview/57424f11a04e28cc9c1364eeac67ea18ea1ddf51?cid=454ac19c68f841c7a9f712be19a65d51,1,track,spotify:track:1hlT8F0X27uf3fpOWawjbY,https://open.spotify.com/track/1hlT8F0X27uf3fpOWawjbY,Wings,F,minor,F minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.584,0.885,0,-3.571,0,0.104,0.0244,0,0.357,0.605,92.9,2u54HNQamwFuOMLSuhSRom,https://api.spotify.com/v1/audio-analysis/2u54HNQamwFuOMLSuhSRom,4,,,1,217051,FALSE,https://api.spotify.com/v1/tracks/2u54HNQamwFuOMLSuhSRom,FALSE,Blood Sweat & Tears,https://p.scdn.co/mp3-preview/585efc683a5dec9b84540a1322f06a31a0b4777d?cid=454ac19c68f841c7a9f712be19a65d51,2,track,spotify:track:2u54HNQamwFuOMLSuhSRom,https://open.spotify.com/track/2u54HNQamwFuOMLSuhSRom,Wings,C,minor,C minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.566,0.842,9,-5.222,0,0.0442,0.00357,2.53e-4,0.141,0.308,131.05,0bGJHUPR6ems9tzIljlPFR,https://api.spotify.com/v1/audio-analysis/0bGJHUPR6ems9tzIljlPFR,4,,,1,229740,FALSE,https://api.spotify.com/v1/tracks/0bGJHUPR6ems9tzIljlPFR,FALSE,Begin,https://p.scdn.co/mp3-preview/b110f572b89ef67b79bc2e887d7739f5dab6ab7b?cid=454ac19c68f841c7a9f712be19a65d51,3,track,spotify:track:0bGJHUPR6ems9tzIljlPFR,https://open.spotify.com/track/0bGJHUPR6ems9tzIljlPFR,Wings,A,minor,A minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.541,0.779,6,-5.581,0,0.033,0.00338,0,0.177,0.501,94.069,1nWB8isqs2tviWk20G5pow,https://api.spotify.com/v1/audio-analysis/1nWB8isqs2tviWk20G5pow,3,,,1,215752,FALSE,https://api.spotify.com/v1/tracks/1nWB8isqs2tviWk20G5pow,FALSE,Lie,https://p.scdn.co/mp3-preview/5462e379810dbe6cf9031125a7997e2ea1a4a692?cid=454ac19c68f841c7a9f712be19a65d51,4,track,spotify:track:1nWB8isqs2tviWk20G5pow,https://open.spotify.com/track/1nWB8isqs2tviWk20G5pow,Wings,F#,minor,F# minor
BTS,3Nrfpe0tUJi4K4DXYWgMUX,1vhNGBTFoaSTLbHjPGFIlF,album,,2016-10-10,2016,day,0.566,0.475,0,-5.556,0,0.089,0.148,0,0.139,0.335,136.442,3LTwMQ9kkn5VVhP3jipBlR,https://api.spotify.com/v1/audio-analysis/3LTwMQ9kkn5VVhP3jipBlR,4,,,1,216063,FALSE,https://api.spotify.com/v1/tracks/3LTwMQ9kkn5VVhP3jipBlR,FALSE,Stigma,https://p.scdn.co/mp3-preview/e5963e78a53341fa5286423559cd38ccc11cc406?cid=454ac19c68f841c7a9f712be19a65d51,5,track,spotify:track:3LTwMQ9kkn5VVhP3jipBlR,https://open.spotify.com/track/3LTwMQ9kkn5VVhP3jipBlR,Wings,C,minor,C minor
